'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006074.jpg,75,97,103,938,494,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006076.jpg,75,22,174,951,604,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006077.jpg,75,53,268,955,627,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006078.jpg,75,5,137,963,688,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006079.jpg,75,43,36,614,404,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006081.jpg,75,39,195,608,398,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006082.jpg,75,41,187,909,660,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006083.jpg,75,204,207,1003,576,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006084.jpg,75,57,264,832,706,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006085.jpg,75,180,123,601,387,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006086.jpg,75,66,155,971,685,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006087.jpg,75,38,96,601,315,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006089.jpg,75,24,49,609,354,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006090.jpg,75,27,97,620,385,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006091.jpg,75,9,35,639,450,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006092.jpg,75,126,57,1022,589,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006093.jpg,75,74,274,1011,598,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006094.jpg,75,101,155,923,679,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006095.jpg,75,2,99,639,380,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006096.jpg,75,69,109,662,450,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006097.jpg,75,17,87,615,397,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006099.jpg,75,12,53,772,511,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006101.jpg,75,214,193,871,677,,,,,,,
'Chevrolet Silverado 1500 Regular Cab 2012',TRUCK,006102.jpg,75,24,187,951,600,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006105.jpg,76,83,129,367,289,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006106.jpg,76,43,512,1994,1399,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006107.jpg,76,5,3,284,129,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006108.jpg,76,27,17,297,209,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006109.jpg,76,150,55,488,367,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006110.jpg,76,36,47,611,463,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006113.jpg,76,4,62,239,153,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006114.jpg,76,80,38,546,315,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006115.jpg,76,115,168,553,405,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006116.jpg,76,17,54,378,276,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006117.jpg,76,31,74,689,411,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006118.jpg,76,137,38,574,371,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006119.jpg,76,74,79,331,273,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006120.jpg,76,7,17,249,187,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006121.jpg,76,116,148,391,318,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006123.jpg,76,34,36,266,182,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006124.jpg,76,10,42,298,203,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006125.jpg,76,129,94,502,382,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006126.jpg,76,133,79,660,551,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006127.jpg,76,1,25,275,160,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006128.jpg,76,11,174,967,575,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006130.jpg,76,11,20,193,140,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006131.jpg,76,12,24,342,278,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006132.jpg,76,16,29,241,155,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006133.jpg,76,12,37,246,167,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006134.jpg,76,17,5,282,173,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006136.jpg,76,76,181,938,748,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006137.jpg,76,21,23,693,381,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006138.jpg,76,28,8,245,171,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006139.jpg,76,47,69,218,171,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006140.jpg,76,40,92,480,318,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006141.jpg,76,6,82,245,181,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006142.jpg,76,35,6,276,190,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006144.jpg,76,5,115,545,338,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006145.jpg,76,14,16,609,461,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006146.jpg,76,8,12,770,309,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006148.jpg,76,30,108,418,281,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006149.jpg,76,35,42,227,160,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006151.jpg,76,21,26,620,457,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006152.jpg,76,52,145,530,373,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006153.jpg,76,24,70,480,439,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006154.jpg,76,24,25,238,160,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006155.jpg,76,11,65,240,174,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006156.jpg,76,208,298,1408,1021,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006157.jpg,76,61,107,602,383,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006158.jpg,76,41,59,435,315,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006160.jpg,76,37,86,546,365,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006161.jpg,76,24,78,625,440,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006163.jpg,76,26,16,264,170,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006164.jpg,76,14,1,199,150,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006165.jpg,76,48,20,252,161,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006166.jpg,76,23,1,251,159,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006167.jpg,76,179,109,457,354,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006168.jpg,76,75,23,434,357,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006171.jpg,76,32,90,605,467,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006172.jpg,76,32,35,217,159,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006173.jpg,76,34,40,245,160,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006174.jpg,76,115,9,553,393,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006175.jpg,76,37,53,409,263,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006176.jpg,76,18,78,630,457,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006177.jpg,76,50,34,520,355,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006179.jpg,76,4,66,795,391,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006180.jpg,76,40,97,514,313,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006181.jpg,76,19,117,618,480,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006182.jpg,76,243,41,649,407,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006183.jpg,76,2,66,470,421,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006184.jpg,76,43,182,597,445,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006186.jpg,76,54,36,430,339,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006187.jpg,76,1,16,200,151,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006188.jpg,76,39,81,240,188,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006189.jpg,76,175,178,576,574,,,,,,,
'Chrysler Aspen SUV 2009',SUV,006190.jpg,76,61,120,967,646,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006191.jpg,77,52,39,250,122,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006192.jpg,77,59,155,734,459,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006193.jpg,77,26,56,389,248,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006195.jpg,77,17,109,626,438,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006196.jpg,77,55,84,393,278,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006197.jpg,77,11,144,625,407,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006198.jpg,77,12,102,390,280,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006199.jpg,77,24,67,432,327,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006200.jpg,77,66,68,1552,981,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006201.jpg,77,30,39,210,157,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006203.jpg,77,65,122,568,325,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006205.jpg,77,2,78,478,249,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006206.jpg,77,70,118,401,299,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006207.jpg,77,53,105,461,337,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006209.jpg,77,26,98,623,431,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006211.jpg,77,24,55,982,569,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006212.jpg,77,113,69,500,333,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006213.jpg,77,150,339,1313,771,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006214.jpg,77,31,103,617,317,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006215.jpg,77,81,102,596,419,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006216.jpg,77,181,253,1501,895,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006218.jpg,77,55,149,552,342,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006219.jpg,77,92,459,1215,889,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006220.jpg,77,34,38,276,182,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006222.jpg,77,128,89,928,575,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006224.jpg,77,26,158,1007,708,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006225.jpg,77,56,197,1226,707,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006227.jpg,77,120,84,890,658,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006228.jpg,77,29,95,557,375,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006229.jpg,77,7,10,625,297,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006230.jpg,77,55,93,608,447,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006232.jpg,77,25,13,624,459,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006233.jpg,77,11,118,564,320,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006234.jpg,77,96,69,826,464,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006236.jpg,77,2,43,386,312,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006237.jpg,77,32,42,418,291,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006239.jpg,77,23,73,430,278,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006240.jpg,77,42,38,413,307,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006241.jpg,77,49,141,596,393,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006242.jpg,77,24,63,336,235,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006243.jpg,77,85,138,364,259,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006244.jpg,77,19,30,417,194,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006245.jpg,77,72,293,951,734,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006248.jpg,77,9,63,628,376,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006249.jpg,77,35,63,580,293,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006250.jpg,77,53,125,935,552,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006251.jpg,77,18,1,499,305,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006252.jpg,77,26,116,631,444,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006254.jpg,77,39,161,596,428,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006255.jpg,77,29,40,489,325,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006256.jpg,77,5,222,921,518,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006257.jpg,77,36,218,522,467,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006258.jpg,77,56,92,460,307,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006260.jpg,77,37,19,500,270,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006261.jpg,77,72,153,474,344,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006262.jpg,77,17,15,451,272,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006263.jpg,77,11,52,289,144,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006264.jpg,77,77,84,241,159,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006265.jpg,77,14,40,261,183,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006266.jpg,77,39,62,452,267,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006267.jpg,77,17,22,250,155,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006269.jpg,77,16,96,285,255,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006270.jpg,77,21,66,458,289,,,,,,,
'Chrysler Sebring Convertible 2010',CONVERTIBLE,006271.jpg,77,19,49,287,187,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006273.jpg,78,32,114,688,406,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006274.jpg,78,36,52,372,218,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006275.jpg,78,133,51,1081,872,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006276.jpg,78,41,128,588,398,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006277.jpg,78,63,105,597,420,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006278.jpg,78,33,33,605,376,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006279.jpg,78,92,84,564,402,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006281.jpg,78,62,83,326,320,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006283.jpg,78,16,25,638,466,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006285.jpg,78,37,153,411,299,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006288.jpg,78,21,30,463,244,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006290.jpg,78,45,77,592,479,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006293.jpg,78,20,82,399,294,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006295.jpg,78,54,162,565,356,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006296.jpg,78,95,39,322,230,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006297.jpg,78,7,58,526,323,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006298.jpg,78,3,44,423,336,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006299.jpg,78,38,10,255,199,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006300.jpg,78,107,71,293,216,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006302.jpg,78,44,112,633,374,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006303.jpg,78,28,47,1007,598,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006305.jpg,78,111,92,645,435,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006306.jpg,78,4,24,417,309,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006307.jpg,78,207,387,1446,835,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006308.jpg,78,61,33,241,195,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006309.jpg,78,351,286,3753,2243,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006310.jpg,78,36,26,377,229,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006311.jpg,78,91,258,925,711,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006312.jpg,78,72,189,978,573,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006313.jpg,78,31,99,526,345,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006314.jpg,78,28,41,639,456,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006315.jpg,78,118,186,820,552,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006316.jpg,78,50,81,356,274,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006318.jpg,78,45,64,278,182,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006319.jpg,78,71,82,354,291,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006320.jpg,78,80,104,488,253,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006321.jpg,78,75,5,505,371,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006322.jpg,78,36,149,1001,623,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006323.jpg,78,23,17,336,281,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006324.jpg,78,66,93,381,284,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006326.jpg,78,207,419,1171,851,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006327.jpg,78,24,33,604,395,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006328.jpg,78,19,41,356,271,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006329.jpg,78,2,29,458,261,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006330.jpg,78,18,63,636,334,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006331.jpg,78,39,87,401,300,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006332.jpg,78,11,95,1962,1261,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006333.jpg,78,58,179,922,504,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006334.jpg,78,78,10,478,258,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006335.jpg,78,29,103,614,377,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006337.jpg,78,41,188,572,409,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006338.jpg,78,11,70,560,345,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006339.jpg,78,32,57,598,291,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006340.jpg,78,13,49,394,232,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006341.jpg,78,22,108,454,286,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006342.jpg,78,53,77,455,343,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006343.jpg,78,25,35,442,259,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006344.jpg,78,26,63,539,360,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006345.jpg,78,25,31,393,289,,,,,,,
'Chrysler Town and Country Minivan 2012',MINIVAN,006346.jpg,78,6,69,279,172,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006347.jpg,79,62,183,589,365,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006348.jpg,79,86,131,507,384,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006349.jpg,79,132,282,768,581,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006350.jpg,79,432,174,804,348,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006352.jpg,79,33,98,594,391,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006353.jpg,79,20,130,607,421,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006354.jpg,79,155,117,471,317,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006356.jpg,79,18,29,779,588,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006358.jpg,79,28,235,1022,583,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006360.jpg,79,41,167,1227,802,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006361.jpg,79,98,88,1089,664,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006362.jpg,79,68,95,974,629,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006363.jpg,79,17,48,859,396,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006364.jpg,79,28,376,1564,985,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006365.jpg,79,110,176,981,509,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006366.jpg,79,4,4,377,277,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006369.jpg,79,19,5,587,359,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006370.jpg,79,50,363,1129,740,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006371.jpg,79,108,72,902,412,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006372.jpg,79,23,108,613,355,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006373.jpg,79,16,106,584,379,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006375.jpg,79,1,268,1528,829,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006376.jpg,79,5,169,799,506,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006377.jpg,79,14,117,617,383,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006378.jpg,79,28,155,860,403,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006379.jpg,79,18,144,789,463,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006380.jpg,79,51,112,976,667,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006381.jpg,79,70,222,957,519,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006382.jpg,79,412,350,1933,996,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006383.jpg,79,51,97,563,390,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006384.jpg,79,226,481,1531,1126,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006385.jpg,79,84,150,1029,616,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006386.jpg,79,95,244,1561,1041,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006387.jpg,79,249,135,1043,655,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006388.jpg,79,95,105,917,592,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006389.jpg,79,95,174,1215,770,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006390.jpg,79,50,48,611,453,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006391.jpg,79,6,178,588,386,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006392.jpg,79,221,577,1736,1340,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006393.jpg,79,156,255,955,619,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006394.jpg,79,69,103,537,322,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006395.jpg,79,17,156,695,375,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006396.jpg,79,48,7,571,442,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006397.jpg,79,45,226,963,628,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006398.jpg,79,211,500,1721,1060,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006399.jpg,79,68,137,663,402,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006404.jpg,79,157,77,565,352,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006405.jpg,79,20,116,608,407,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006407.jpg,79,73,296,981,598,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006408.jpg,79,28,97,753,543,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006409.jpg,79,74,179,1195,656,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006410.jpg,79,576,597,1531,951,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006412.jpg,79,220,211,1056,642,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006414.jpg,79,39,123,846,436,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006415.jpg,79,44,61,603,375,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006416.jpg,79,101,38,600,333,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006417.jpg,79,12,7,619,455,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006421.jpg,79,24,103,594,394,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006422.jpg,79,72,121,1214,664,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006423.jpg,79,130,64,652,466,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006424.jpg,79,58,136,635,334,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006426.jpg,79,85,48,590,427,,,,,,,
'Chrysler 300 SRT-8 2010',SEDAN,006428.jpg,79,36,85,990,671,,,,,,,
